"STATION","Name","PPT_sp_Station","PPT_sm_Station","PPT_at_Station","PPT_wt_Station","Tmax_sp_Station","Tmax_sm_Station","Tmax_at_Station","Tmax_wt_Station","Tmin_sp_Station","Tmin_sm_Station","Tmin_at_Station","Tmin_wt_Station","Tave_sp_Station","Tave_sm_Station","Tave_at_Station","Tave_wt_Station","MSP_Station","MAP_Station","MAT_Station","MWMT_Station","MCMT_Station","TD_Station","AHM_Station","SHM_Station","Tmax_wt_Model","Tmax_sp_Model","Tmax_sm_Model","Tmax_at_Model","Tmin_wt_Model","Tmin_sp_Model","Tmin_sm_Model","Tmin_at_Model","Tave_wt_Model","Tave_sp_Model","Tave_sm_Model","Tave_at_Model","PPT_wt_Model","PPT_sp_Model","PPT_sm_Model","PPT_at_Model","MAT_Model","MWMT_Model","MCMT_Model","TD_Model","MAP_Model","MSP_Model","AHM_Model","SHM_Model"
"25225","Great Bear",NA,NA,NA,NA,4.33333333333333,15.4666666666667,5.83333333333333,-2.03333333333333,-3.06666666666667,6.46666666666667,-0.466666666666667,-7.56666666666667,0.633333333333333,10.9666666666667,2.68333333333333,-4.8,NA,NA,2.37083333333333,12.55,-5.4,17.95,NA,NA,-1.5,5.6,15.3,6.1,-7.9,-3.4,5.5,-1.4,-4.7,1.1,10.4,2.4,746,450,244,645,2.3,11.8,-5.6,17.5,2084,451,5.9,26.3
"25226","Nak Mid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,5.6,15.5,6.2,-7.9,-3.4,5.5,-1.4,-4.7,1.1,10.5,2.4,692,407,219,603,2.3,11.9,-5.7,17.6,1922,406,6.4,29.3
"25229","Little Bear",NA,NA,NA,NA,4.9,11.7666666666667,6.33333333333333,-1.5,-5.46666666666667,0.3,-1.06666666666667,-7.86666666666667,-0.283333333333333,6.03333333333333,2.63333333333333,-4.68333333333333,NA,NA,0.925,8,-5.5,13.5,NA,NA,-1.3,6,15.8,6.5,-7.8,-3.2,5.7,-1.2,-4.5,1.4,10.7,2.6,745,451,243,645,2.6,12.2,-5.6,17.7,2084,451,6,27
"253","CAHILTY",NA,173,NA,NA,6.1,17.0333333333333,5.73333333333333,NA,-2.36666666666667,6.93333333333333,-1.13333333333333,NA,1.86666666666667,11.9833333333333,2.3,NA,290,NA,NA,13.2,NA,NA,NA,45.5172413793103,-3.3,6.7,17.6,6.5,-9.8,-2.7,7.1,-1.2,-6.5,2,12.4,2.7,252,174,158,169,2.6,13.4,-7.5,21,754,269,16.7,50
"25602","Osoyoos West",NA,40,NA,NA,17.1333333333333,28.8666666666667,NA,NA,3.9,13.1333333333333,NA,NA,10.5166666666667,21,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,2.6,17.3,28.6,15.6,-3.7,4.3,13.6,4.5,-0.5,10.8,21.1,10.1,90,73,77,64,10.4,22.3,-1.8,24.1,304,120,66.8,186.6
"25672","Oliver South",NA,51,NA,NA,NA,28.7333333333333,NA,NA,NA,12.9333333333333,NA,NA,NA,20.8333333333333,NA,NA,NA,NA,NA,22.4,NA,NA,NA,NA,2.6,17,28.3,15.3,-3.6,4.5,13.8,4.7,-0.5,10.7,21,10,85,80,79,64,10.3,22.3,-1.6,23.9,308,131,66,170.5
"257","BLUE RIVER F",NA,250,NA,NA,12.1666666666667,24.0666666666667,9.7,-1.53333333333333,-0.966666666666667,8.3,0.0666666666666667,-9.23333333333333,5.6,16.1833333333333,4.88333333333333,-5.38333333333333,387,NA,5.32083333333333,17.4,-6.8,24.2,NA,44.9612403100775,-2,11.6,22.8,9.3,-8.5,-0.6,8.4,0.3,-5.3,5.5,15.6,4.8,255,177,234,269,5.2,16.7,-6.2,22.9,934,358,16.2,46.7
"26123","Carpenter La",NA,NA,NA,NA,13.3,NA,NA,-0.833333333333333,-0.0999999999999999,NA,NA,-7.76666666666667,6.6,NA,NA,-4.3,NA,NA,NA,NA,-6,NA,NA,NA,-0.7,13.2,23.7,11.5,-7,0.7,9.5,1.9,-3.9,6.9,16.6,6.7,185,93,87,178,6.6,17.7,-5.3,23,544,153,30.5,115.2
"262","BIG VALLEY",NA,258,NA,NA,5.56666666666667,15.9,5.46666666666667,NA,-2.66666666666667,6.33333333333333,-1.43333333333333,NA,1.45,11.1166666666667,2.01666666666667,NA,382,NA,NA,11.9,NA,NA,NA,31.151832460733,-3,5.6,15.7,5.3,-10.1,-3.7,5.8,-2,-6.6,0.9,10.7,1.6,251,187,260,271,1.7,11.6,-7.2,18.8,969,389,12.1,29.9
"26221","Blowdown Pea",NA,NA,NA,NA,-1.56666666666667,NA,NA,-5.9,-6.53333333333333,NA,NA,-10.5666666666667,-4.05,NA,NA,-8.23333333333333,NA,NA,NA,NA,-8.5,NA,NA,NA,-5,1.6,11.2,1.6,-10.9,-6.6,2,-4.4,-7.9,-2.5,6.6,-1.4,388,201,122,361,-1.3,8,-8.9,16.9,1072,226,8.1,35.4
"26222","Blowdown Mid",NA,NA,NA,NA,4.56666666666667,NA,NA,-3.53333333333333,-4.9,NA,NA,-9.03333333333333,-0.166666666666667,NA,NA,-6.28333333333333,NA,NA,NA,NA,-6.8,NA,NA,NA,-3.3,4.6,14.5,4.2,-9.9,-5,3.5,-2.7,-6.6,-0.2,9,0.7,391,200,125,365,0.7,10.2,-7.6,17.8,1082,232,9.9,44.1
"264","PRAIRIE CREE",NA,245,NA,NA,NA,20.5,8.73333333333333,NA,NA,7.33333333333333,0,NA,NA,13.9166666666667,4.36666666666667,NA,382,NA,NA,14.9,NA,NA,NA,39.0052356020942,-1.5,10,20.6,8.8,-10.5,-2.6,6.4,-1.3,-6,3.7,13.5,3.7,170,153,251,195,3.7,14.6,-7,21.6,769,383,17.9,38
"265","ZZ PLEASANT",NA,260,NA,NA,NA,20,NA,NA,NA,7.93333333333333,NA,NA,NA,13.9666666666667,NA,NA,NA,NA,NA,14.85,NA,NA,NA,NA,-3.7,9.3,19.6,7,-10.2,-2.3,7.2,-1.1,-6.9,3.5,13.4,3,298,199,229,317,3.3,14.4,-7.9,22.3,1042,362,12.7,39.8
"266","WELLS GRAY",NA,233,NA,NA,10.5666666666667,21.5666666666667,7.96666666666667,-1.86666666666667,-0.266666666666667,9.26666666666667,1.13333333333333,-6.86666666666667,5.15,15.4166666666667,4.55,-4.36666666666667,351,NA,5.1875,16.6,-5.3,21.9,NA,47.2934472934473,-2,10.7,21.4,8.8,-9.8,-2,7.1,-0.9,-5.9,4.4,14.2,4,173,130,218,186,4.2,15.3,-6.7,22,708,330,20,46.4
"267","BERRY",NA,267,NA,NA,5.23333333333333,16.8,5.4,-4.16666666666667,-2.63333333333333,6.76666666666667,-1.7,-9.3,1.3,11.7833333333333,1.85,-6.73333333333333,462,NA,2.05,13,-7.5,20.5,NA,28.1385281385281,-4.6,5.9,17.1,5.5,-10.2,-3,6.8,-1.7,-7.4,1.5,11.9,1.9,438,347,245,425,2,13,-8.4,21.4,1455,405,8.2,32.1
"268","ZZ TUM TUM",NA,312,NA,NA,NA,23.1333333333333,NA,NA,NA,9.36666666666667,NA,NA,NA,16.25,NA,NA,NA,NA,NA,17.3,NA,NA,NA,NA,-2,11.8,23.4,9.2,-8.2,-0.1,9,0.7,-5.1,5.8,16.2,5,232,174,275,238,5.5,17.3,-6,23.3,920,407,16.8,42.4
"269","ZZ RAFT RIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9,11.4,22.6,9.1,-8.7,-1.1,8.2,0,-5.3,5.2,15.4,4.6,247,175,224,253,4.9,16.6,-6.2,22.8,899,350,16.6,47.4
"271","NIAGRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,9.8,20.8,8.4,-9.8,-2.2,7,-0.9,-5.7,3.8,13.9,3.7,194,148,272,228,3.9,15,-6.7,21.7,842,399,16.5,37.7
"278","ZZ LAMONT",NA,110,NA,NA,NA,15.8666666666667,NA,NA,NA,5.2,NA,NA,NA,10.5333333333333,NA,NA,NA,NA,NA,11.95,NA,NA,NA,NA,-2.3,6.4,16.4,7.4,-8.6,-3.5,5.1,-1.6,-5.4,1.5,10.7,2.9,444,245,130,375,2.4,12,-6.4,18.4,1194,248,10.4,48.2
"280","LILLOOET",NA,80,NA,NA,14.6666666666667,25.9666666666667,13.1333333333333,1.96666666666667,2.43333333333333,11.9333333333333,3.26666666666667,-4.9,8.55,18.95,8.2,-1.46666666666667,136,NA,8.55833333333333,20.3,-3.45,23.75,NA,149.264705882353,1.2,14.8,26.1,13,-5.6,2.6,12.1,3.2,-2.2,8.7,19.1,8.1,111,64,72,110,8.4,20.2,-3.5,23.7,358,127,51.5,159.2
"28093","Begbie Summi",NA,NA,NA,NA,11.4333333333333,22.3666666666667,10.2666666666667,-0.733333333333333,-1.1,9.06666666666667,0.6,-8.36666666666667,5.16666666666667,15.7166666666667,5.43333333333333,-4.55,NA,NA,5.44166666666667,17.05,-6.4,23.45,NA,NA,-1.6,9.8,20.2,8.6,-10.9,-2.8,5.9,-2.3,-6.2,3.5,13,3.2,109,100,153,118,3.4,14.2,-7.6,21.7,480,235,27.8,60.3
"282","ZZ DILLARD",NA,148,NA,NA,NA,19,NA,NA,NA,3.53333333333333,NA,NA,NA,11.2666666666667,NA,NA,238,NA,NA,12.5,NA,NA,NA,52.5210084033613,-2.4,7.6,18.4,7.8,-9.3,-2.6,5.7,-1.3,-5.8,2.5,12,3.2,214,141,141,185,3,13.1,-7.1,20.2,681,231,19.1,56.7
"283","BRENDA MINES",NA,144,NA,NA,6.93333333333333,18.3,6.96666666666667,-2.73333333333333,-1.7,7.8,-0.133333333333333,-8.7,2.61666666666667,13.05,3.41666666666667,-5.71666666666667,232,NA,3.34166666666667,14.45,-6.85,21.3,NA,62.2844827586207,-2.4,7.5,18.8,7.3,-8.7,-2.1,6.8,-0.7,-5.5,2.7,12.8,3.3,241,157,136,217,3.3,13.9,-6.7,20.7,751,221,17.7,63.1
"284","ZZ SPIUS CRE",NA,74,NA,NA,NA,20.6333333333333,NA,NA,NA,7.43333333333333,NA,NA,NA,14.0333333333333,NA,NA,NA,NA,NA,15.35,NA,NA,NA,NA,-0.6,10.7,21.1,10.3,-8.4,-1.2,7.2,-0.5,-4.5,4.8,14.2,4.9,294,185,76,258,4.8,15.3,-6.2,21.5,813,151,18.3,101.3
"286","TURTLE",NA,112,NA,NA,13.7333333333333,25.3666666666667,11.5666666666667,0.2,1.2,10.6333333333333,1.66666666666667,-6.56666666666667,7.46666666666667,18,6.61666666666667,-3.18333333333333,188,NA,7.225,19.4,-4.15,23.55,NA,103.191489361702,-0.3,13.2,24.6,11.2,-6.5,0.7,9.8,1.5,-3.4,7,17.2,6.4,149,102,108,144,6.8,18.3,-4.3,22.6,504,185,33.3,99.1
"29","FORT HALL",NA,233,NA,NA,NA,24.2333333333333,13.9,NA,NA,10.1666666666667,3.56666666666667,NA,NA,17.2,8.73333333333333,NA,468,NA,NA,21.5,NA,NA,NA,45.9401709401709,3.7,11.8,21.2,12.3,-1.1,2.7,10.3,5,1.3,7.3,15.8,8.7,1107,590,192,967,8.3,16.9,0.8,16.1,2856,405,6.4,41.7
"290","ZZ SPRUCE",NA,151,NA,NA,NA,17.5333333333333,NA,NA,NA,5.6,NA,NA,NA,11.5666666666667,NA,NA,252,NA,NA,12.8,NA,NA,NA,50.7936507936508,-2,7.4,17.6,7.4,-10.5,-2.9,6,-1.6,-6.3,2.3,11.8,2.9,165,150,141,183,2.7,12.9,-7.2,20.1,639,247,19.8,52.3
"29092","Pennask Summ",NA,NA,NA,NA,6,17.4666666666667,5.33333333333333,-3.66666666666667,-5.1,3.96666666666667,-3.36666666666667,-10.3333333333333,0.45,10.7166666666667,0.983333333333333,-7,NA,NA,1.2875,12.1,-8.05,20.15,NA,NA,-3.1,5.9,17.1,5.7,-9.6,-3.1,5.9,-1.6,-6.4,1.4,11.5,2.1,256,165,145,234,2.1,12.7,-7.8,20.5,799,233,15.2,54.6
"291","GLIMPSE",NA,140,NA,NA,8.73333333333333,19.5,8.4,-1.03333333333333,-1.13333333333333,7.26666666666667,0.0333333333333333,-7.6,3.8,13.3833333333333,4.21666666666667,-4.31666666666667,227,NA,4.27083333333333,14.7,-5.6,20.3,NA,64.7577092511013,-1.7,8.2,19,8.1,-10.3,-2.8,6.1,-1.5,-6,2.7,12.5,3.3,119,97,139,129,3.1,13.7,-7,20.6,485,226,27.1,60.3
"292","D'ARCY",NA,95,NA,NA,15.0666666666667,26.3333333333333,13.3333333333333,2,1.7,10.0333333333333,2.76666666666667,-3.8,8.38333333333333,18.1833333333333,8.05,-0.9,159,NA,8.42916666666667,19.3,-2.15,21.45,NA,121.383647798742,1,14.9,26.1,13.3,-5,2.3,10.7,3.1,-2,8.6,18.4,8.2,199,94,81,210,8.3,19.3,-3.3,22.6,585,147,31.3,131.3
"294","MERRITT RS",NA,75,NA,NA,13.0333333333333,23.8333333333333,12.3666666666667,0.866666666666667,1.33333333333333,10.1,1.96666666666667,-5.83333333333333,7.18333333333333,16.9666666666667,7.16666666666667,-2.48333333333333,127,NA,7.20833333333333,18.2,-4.1,22.3,NA,143.307086614173,0.4,13.1,23.8,12.2,-7.8,0.1,8.4,0.3,-3.7,6.6,16.1,6.3,99,62,72,86,6.3,17.2,-5.1,22.3,319,119,51.2,144.3
"297","LYTTON FS",NA,56,NA,NA,15.6333333333333,27.2666666666667,14.4333333333333,2.1,4.53333333333333,14,5.16666666666667,-3.43333333333333,10.0833333333333,20.6333333333333,9.8,-0.666666666666667,97,NA,9.9625,21.95,-1.75,23.7,NA,226.288659793814,2.6,16.8,27.9,14.9,-3.3,4.7,13.8,5.4,-0.4,10.8,20.9,10.2,162,65,49,130,10.4,22.1,-1.8,23.8,405,94,50.2,235.3
"298","FINTRY",NA,99,NA,NA,13.9,25.8333333333333,12.2,0.7,3.36666666666667,13.1666666666667,4.13333333333333,-3.9,8.63333333333333,19.5,8.16666666666667,-1.6,156,NA,8.675,21.1,-2.55,23.65,NA,135.25641025641,1,14.3,25.8,12.6,-4.6,2.8,11.9,3.3,-1.8,8.5,18.8,7.9,109,85,88,105,8.4,20.1,-2.8,22.9,387,150,47.4,133.3
"2B06P","Barnes Creek",305,303,301,310,7.93333333333333,17.3333333333333,6.63333333333333,-2.1,-4.03333333333333,4.36666666666667,-2.7,-9.93333333333333,1.95,10.85,1.96666666666667,-6.01666666666667,506,1219,2.1875,12.55,-6.75,19.3,9.99794913863823,24.802371541502,-2.4,7.7,18.2,7,-9.7,-3.5,5.8,-1.8,-6.1,2.1,12,2.6,294,262,270,292,2.7,13.4,-7.2,20.6,1118,448,11.3,29.9
"2B08P","St. Leon Cre",414,347,526,420,5.6,14.5333333333333,4,-3.53333333333333,-4.3,4.5,-2.2,-9.73333333333333,0.65,9.51666666666667,0.9,-6.63333333333333,582,1707,1.10833333333333,11.05,-7.75,18.8,6.50751806287834,18.9862542955326,-3.9,5.8,15.5,4.1,-10.2,-4.1,5.2,-2.8,-7,0.9,10.3,0.6,507,385,331,508,1.2,11.7,-8.4,20.1,1731,544,6.5,21.5
"2C09Q","Morrissey Ri",301,218,334,313,3.96666666666667,16.0333333333333,4.76666666666667,-4.76666666666667,-3.1,6.8,-1.63333333333333,-10,0.433333333333333,11.4166666666667,1.56666666666667,-7.38333333333333,399,1166,1.50833333333333,13.05,-8.25,21.3,9.86992567181246,32.7067669172932,-4.9,4,16.1,4.9,-11.2,-4,5.9,-2.3,-8,0,11,1.3,314,273,242,303,1.1,12.4,-9.2,21.6,1133,410,9.8,30.2
"2C10P","Moyie Mounta",NA,NA,NA,NA,4.4,16.7666666666667,5.33333333333333,-4.63333333333333,-2.63333333333333,8.16666666666667,-1.23333333333333,-9.76666666666667,0.883333333333334,12.4666666666667,2.05,-7.2,NA,NA,2.05,14.15,-8.35,22.5,NA,NA,-4.2,5,16.7,5.3,-10.6,-3.8,6.1,-2.3,-7.4,0.6,11.4,1.5,254,206,163,228,1.5,12.8,-8.6,21.5,851,299,13.6,43
"2C14P","Floe Lake",308,375,331,299,4.23333333333333,14.4333333333333,2.93333333333333,-5.76666666666667,-5.26666666666667,4,-4.13333333333333,-12.5,-0.516666666666667,9.21666666666667,-0.6,-9.13333333333333,589,1313,-0.258333333333333,10.35,-9.55,19.9,7.41939578573242,17.572156196944,-5.8,4.3,14.8,3.1,-13,-5.8,3.9,-4.6,-9.4,-0.8,9.3,-0.7,312,289,390,321,-0.4,10.5,-10.2,20.7,1313,589,7.3,17.9
"2D08P","East Creek",311,351,397,372,2.8,13.0666666666667,2.5,-5.63333333333333,-4.5,5.43333333333333,-3.2,-11.4333333333333,-0.85,9.25,-0.35,-8.53333333333333,562,1431,-0.120833333333333,10.7,-9.5,20.2,6.90368040996972,19.0391459074733,-6.4,1.6,11.7,1,-12.7,-6,4,-4.9,-9.5,-2.2,7.8,-2,426,303,354,410,-1.5,9.2,-10.6,19.8,1494,547,5.7,16.8
"2D14P","Redfish Cree",406,280,492,457,2.13333333333333,13.5,3.2,-5.13333333333333,-3.66666666666667,6.76666666666667,-2.2,-10.5666666666667,-0.766666666666667,10.1333333333333,0.5,-7.85,472,1635,0.504166666666667,11.7,-8.95,20.65,6.42456676860347,24.7881355932203,-4.4,3.8,14.8,3.8,-10,-3.7,6.6,-2.1,-7.2,0.1,10.7,0.8,448,368,236,453,1.1,12.2,-8.4,20.7,1506,397,7.4,30.8
"2E07P","Grano Creek",286,234,252,296,3.83333333333333,15.2,4.93333333333333,-3.66666666666667,-3.36666666666667,5.73333333333333,-1.86666666666667,-9.13333333333333,0.233333333333333,10.4666666666667,1.53333333333333,-6.4,403,1068,1.45833333333333,12.2,-7.15,19.35,10.7287765293383,30.272952853598,-3.6,5.1,16.4,5.5,-9.9,-3.9,5.5,-2,-6.8,0.6,10.9,1.7,286,251,210,250,1.6,12.4,-7.7,20.1,998,373,11.7,33.1
"2F05P","Mission Cree",333,311,303,282,6.33333333333333,17.5,5.96666666666667,-3.56666666666667,-3.76666666666667,4.9,-2.3,-9.56666666666667,1.28333333333333,11.2,1.83333333333333,-6.56666666666667,527,1229,1.9375,12.5,-7.5,20,9.71318144833198,23.719165085389,-3.6,5.8,17,6,-10.2,-4.2,5,-2.1,-6.9,0.8,11,1.9,267,300,295,290,1.7,12.4,-8,20.3,1152,498,10.2,24.8
"2F18P","Brenda Mine",141,148,NA,194,8.9,20.0666666666667,NA,-1.1,0.8,9.2,NA,-5.8,4.85,14.6333333333333,NA,-3.45,NA,NA,NA,15.95,-4.35,20.3,NA,NA,-2.7,6.7,17.9,6.4,-9.2,-2.6,6.4,-1.2,-5.9,2.1,12.2,2.6,241,159,141,219,2.7,13.3,-7.2,20.6,761,228,16.7,58.6
"2G03P","Blackwall Pe",240,155,319,436,5.2,15.6666666666667,5.63333333333333,-2.86666666666667,-4.26666666666667,4.66666666666667,-1.76666666666667,-8.96666666666667,0.466666666666667,10.1666666666667,1.93333333333333,-5.91666666666667,273,1150,1.6625,11.55,-6.75,18.3,10.1413043478261,42.3076923076923,-2.3,5,15.4,6.1,-9.5,-4.7,4.1,-2.3,-5.9,0.2,9.8,1.9,475,250,138,339,1.5,11.1,-6.8,17.9,1202,246,9.5,45
"30","GRAND COULEE",NA,NA,NA,NA,16.2666666666667,28.7666666666667,16.9,3.46666666666667,5.2,15.5666666666667,7.66666666666667,-1.63333333333333,10.7333333333333,22.1666666666667,12.2833333333333,0.916666666666667,NA,NA,11.525,23.75,0.0999999999999999,23.65,NA,NA,3.5,11.4,20,11.5,-0.7,2.9,9.7,4.6,1.4,7.1,14.8,8,670,346,193,616,7.9,15.7,0.6,15.2,1826,361,9.8,43.6
"302","ASPEN GROVE",NA,85,NA,NA,10.1333333333333,21.1,10.4333333333333,NA,-2.4,5.46666666666667,-2.06666666666667,NA,3.86666666666667,13.2833333333333,4.18333333333333,NA,143,NA,NA,14.55,NA,NA,NA,101.748251748252,-0.6,10.4,21,10.2,-9.2,-2,6.1,-1.3,-4.9,4.2,13.5,4.5,194,93,78,143,4.3,14.6,-6.5,21,508,135,28.3,108
"306","FRENCH BAR (",NA,125,NA,NA,NA,19.4,8.7,NA,NA,4.36666666666667,-3.46666666666667,NA,NA,11.8833333333333,2.61666666666667,NA,200,NA,NA,13,NA,NA,NA,65,-3.1,6,16.4,6.4,-10,-4.3,4.6,-2.5,-6.5,0.9,10.5,1.9,285,164,121,269,1.7,11.4,-7.7,19.1,839,213,13.9,53.6
"307","LEIGHTON LK",NA,111,NA,NA,9.96666666666667,20.6,9.1,-0.7,-3.1,5.13333333333333,-2.96666666666667,-12.3,3.43333333333333,12.8666666666667,3.06666666666667,-6.5,183,NA,3.21666666666667,14,-8.05,22.05,NA,76.5027322404372,-0.9,10.2,21.1,9.5,-10.5,-2,6.9,-1.6,-5.7,4.1,14,4,81,75,114,90,4.1,15.2,-7,22.2,360,181,39.2,83.8
"308","ZZ MANITOU",NA,124,NA,NA,NA,18.1333333333333,NA,NA,NA,4.76666666666667,NA,NA,NA,11.45,NA,NA,NA,NA,NA,12.45,NA,NA,NA,NA,-2.2,8.1,18.7,8.1,-10,-3.1,5.7,-1.4,-6.1,2.5,12.2,3.4,280,160,125,290,3,13.2,-7.4,20.6,854,218,15.2,60.5
"309","GWYNETH LAKE",NA,105,NA,NA,8.26666666666667,19.3666666666667,NA,NA,-2.6,4.53333333333333,NA,NA,2.83333333333333,11.95,NA,NA,175,NA,NA,13,NA,NA,NA,74.2857142857143,-1.1,9.3,19.6,8.4,-8.7,-2.4,6.1,-0.7,-4.9,3.5,12.8,3.9,266,135,101,256,3.8,13.8,-6,19.8,758,180,18.2,76.6
"31","GRAND VIEW",NA,NA,NA,NA,18.0666666666667,31.0666666666667,18.7333333333333,5.33333333333333,2.56666666666667,11.5333333333333,1.6,-5.53333333333333,10.3166666666667,21.3,10.1666666666667,-0.1,NA,NA,10.4208333333333,23,-1.3,24.3,NA,NA,4.1,11.9,21.2,11.9,-1.1,2.7,10,4.5,1.5,7.3,15.6,8.2,559,296,161,503,8.2,16.5,0.9,15.6,1519,301,12,54.9
"310","ZZ DOT",NA,68,NA,NA,NA,23.6333333333333,NA,NA,NA,10.6,NA,NA,NA,17.1166666666667,NA,NA,114,NA,NA,18.45,NA,NA,NA,161.842105263158,0.5,12.2,22.9,11.3,-8,0,8.8,0.7,-3.8,6.1,15.8,6,110,65,70,93,6,16.9,-5.1,22.1,338,116,47.4,145.6
"31091","Hall Creek",NA,NA,NA,NA,13.2,NA,NA,0.266666666666667,-1.13333333333333,NA,NA,-7.26666666666667,6.03333333333333,NA,NA,-3.5,NA,NA,NA,NA,-4.75,NA,NA,NA,0.3,12.3,23.7,11,-5.4,0.6,9.3,1.8,-2.5,6.5,16.5,6.4,372,272,182,322,6.7,17.8,-3.6,21.4,1147,314,14.5,56.6
"311","MCLEAN LK.",NA,102,NA,NA,10.5,21.8,8.9,-2.1,0.0999999999999999,9.33333333333333,0.966666666666667,-7.7,5.3,15.5666666666667,4.93333333333333,-4.9,163,NA,5.225,16.95,-6.35,23.3,NA,103.98773006135,-2.4,10.5,21.5,8.9,-9.5,-1.4,7.9,-0.7,-5.9,4.5,14.7,4.1,80,71,109,90,4.4,15.8,-7.1,22.9,351,170,40.9,92.9
"317","ALLISON PASS",NA,107,NA,NA,10.1,20.8,10.3333333333333,-0.466666666666667,-3.16666666666667,5.16666666666667,-1.73333333333333,-9.16666666666667,3.46666666666667,12.9833333333333,4.3,-4.81666666666667,189,NA,3.98333333333333,14.3,-6.2,20.5,NA,75.6613756613757,-1,9.9,20.9,10.2,-8.1,-2,6.3,-0.7,-4.5,4,13.6,4.8,321,209,107,293,4.5,14.8,-6.1,21,929,200,15.6,74.3
"319","ZZ SMITH CRE",NA,NA,NA,NA,NA,19.2333333333333,NA,NA,NA,3.63333333333333,NA,NA,NA,11.4333333333333,NA,NA,NA,NA,NA,12.75,NA,NA,NA,NA,-1.1,8.4,19.3,8.7,-8.9,-2.4,6.2,-0.9,-5,3,12.7,3.9,158,117,137,127,3.7,13.9,-6.1,20.1,539,204,25.3,68.2
"320","ZZ TYNER",NA,100,NA,NA,NA,18.5,NA,NA,NA,6.66666666666667,NA,NA,NA,12.5833333333333,NA,NA,164,NA,NA,13.85,NA,NA,NA,84.4512195121951,-1.2,8.5,19.1,8.3,-10.7,-3.1,6,-1.8,-6,2.7,12.5,3.2,117,89,107,109,3.1,13.8,-7.2,21,422,175,31.1,78.8
"322","AFTON",NA,94,NA,NA,13.2666666666667,24.7666666666667,11.4333333333333,-0.366666666666667,2.43333333333333,11.9,2.53333333333333,-6,7.85,18.3333333333333,6.98333333333333,-3.18333333333333,142,NA,7.49583333333333,19.65,-4.6,24.25,NA,138.380281690141,-0.7,13.4,24.7,11.5,-7.6,1.2,10.2,1.3,-4.1,7.3,17.4,6.4,82,57,93,75,6.8,18.5,-5.2,23.8,307,145,54.6,127.6
"32221","Strawberry P",NA,NA,NA,NA,8.53333333333333,20.6,8.5,-1.83333333333333,-2.56666666666667,7.5,-1.36666666666667,-9.43333333333333,2.98333333333333,14.05,3.56666666666667,-5.63333333333333,NA,NA,3.74166666666667,15.65,-7.15,22.8,NA,NA,-2.2,7.5,18.7,7.8,-8.9,-1.8,8.4,0,-5.5,2.9,13.6,3.9,283,237,177,235,3.7,15,-6.4,21.4,932,296,14.7,50.8
"323","ZZ MID-SLOPE",NA,112,NA,NA,NA,20,NA,NA,NA,8.13333333333333,NA,NA,NA,14.0666666666667,NA,NA,188,NA,NA,15.4,NA,NA,NA,81.9148936170213,-1.3,9.4,20.2,8.7,-10.1,-1.8,7.2,-1.2,-5.7,3.8,13.7,3.8,101,81,114,110,3.9,14.8,-6.8,21.6,407,184,34.2,80.6
"324","ZZ BOSTON BA",NA,76,NA,NA,15.6666666666667,26.6666666666667,14.5666666666667,NA,4.1,13.1,5.23333333333333,NA,9.88333333333333,19.8833333333333,9.9,NA,137,NA,NA,21.1,NA,NA,NA,154.014598540146,2.7,15.3,26.3,13.9,-3,3.9,12.7,5,-0.1,9.6,19.5,9.4,312,153,67,278,9.6,20.6,-1.4,22,810,138,24.2,148.9
"325","STEMWINDER",NA,111,NA,NA,14.9666666666667,26.2,13.4,1.03333333333333,2.06666666666667,11,2.66666666666667,-5.53333333333333,8.51666666666667,18.6,8.03333333333333,-2.25,169,NA,8.225,19.85,-3.5,23.35,NA,117.455621301775,1.1,14.9,26.3,13.6,-5.8,1.9,10.5,2.2,-2.3,8.4,18.4,7.9,99,79,98,84,8.1,19.6,-3.5,23.1,360,155,50.3,125.8
"326","PASKA LAKE",NA,118,NA,NA,7.06666666666667,17.4666666666667,7.23333333333333,-1.43333333333333,-2.46666666666667,6.5,-1,-8.26666666666667,2.3,11.9833333333333,3.11666666666667,-4.85,197,NA,3.1375,13.2,-6.15,19.35,NA,67.005076142132,-1.1,7.4,18.1,7.7,-11.7,-3.6,5.2,-2.7,-6.4,1.9,11.7,2.5,112,83,128,111,2.4,12.9,-7.6,20.4,434,203,28.6,63.4
"328","PENTICTON RS",NA,112,NA,NA,14.5666666666667,26.2666666666667,13.4,1.5,3.66666666666667,12.3333333333333,4.56666666666667,-3.73333333333333,9.11666666666667,19.3,8.98333333333333,-1.11666666666667,173,NA,9.07083333333333,20.6,-2.2,22.8,NA,119.075144508671,1.6,14.5,25.7,13.2,-3.8,3,12,3.9,-1.1,8.7,18.8,8.5,83,80,92,72,8.8,20,-2.1,22.1,327,152,57.3,131.9
